arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
14277341,52349914,1,10AUB-227-AR,2010-02-13 00:00:00,1,N,27,5,33,M,1,2,R,,,,,
14277340,52349913,1,10AUB-224-AR,2010-02-12 00:00:00,1,N,27,5,39,F,1,2,R,,,,,
14277328,52349901,1,10AUB-2181-A,2010-12-28 00:00:00,1,N,27,5,25,M,1,2,N,,,,,
14276247,52348824,1,10AUB-1874-A,2010-11-05 00:00:00,1,N,27,5,19,M,1,2,R,,,,,
14296205,52390629,1,10KSO-563-AR,2010-07-02 00:00:00,1,N,27,5,26,M,1,2,R,,,,,
14288442,52373149,1,0210000798,2010-03-07 00:00:00,1,N,27,5,32,M,1,2,N,,,,,
14287369,52371264,1,0210000080,2010-01-08 00:00:00,1,N,27,5,16,M,1,2,R,R,,,,
14294005,52385686,1,10-811-AR,2010-09-20 00:00:00,1,N,27,5,45,M,1,2,R,,,,,
14293973,52384811,1,10-728-AR,2010-08-24 00:00:00,1,N,27,5,46,M,1,2,R,,,,,
14290783,52378901,1,0210003512,2010-10-05 00:00:00,1,N,27,5,32,M,1,2,R,,,,,
14290750,52378037,1,0210003305,2010-09-19 00:00:00,1,N,27,5,19,M,1,2,N,,,,,
14290749,52378036,1,0210003304,2010-09-19 00:00:00,1,N,27,5,19,M,1,2,R,,,,,
14291744,52378962,1,0210003718,2010-10-23 00:00:00,1,N,27,5,25,M,1,2,R,,,,,
14288571,52375015,1,0210001449,2010-04-25 00:00:00,1,N,27,5,15,M,1,2,N,R,,,,
14287466,52372238,1,0210000515,2010-02-15 00:00:00,1,N,27,5,44,M,1,2,R,,,,,
14288510,52374067,1,0210001065,2010-03-28 00:00:00,1,N,27,5,33,M,1,2,R,,,,,
14288449,52373160,1,0210000817,2010-03-09 00:00:00,1,N,27,5,36,M,1,2,R,,,,,
14287451,52372215,1,0210000466,2010-02-10 00:00:00,1,N,27,5,63,M,1,2,N,,,,,
14287424,52372169,1,0210000337,2010-01-30 00:00:00,1,N,27,5,25,M,1,2,R,,,,,
14287395,52372114,1,0210000183,2010-01-16 00:00:00,1,N,27,5,25,M,1,2,R,,,,,
