arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
945333,4346084,1,960000003757,1997-05-03 00:00:00,3,N,51,5,22,M,2,3,U,,,,,
948905,4367408,1,960000004879,1996-01-31 00:00:00,3,N,51,5,16,M,2,3,U,H,,,,
947950,4361693,1,960000003271,1996-03-27 00:00:00,3,N,51,5,23,F,2,3,R,,,,,
947786,4361057,1,960000013571,1997-03-27 00:00:00,3,M,51,5,21,M,2,3,N,,,,,
947784,4361047,1,960000013501,1996-12-28 00:00:00,3,C,51,5,26,M,2,3,R,,,,,
947781,4361042,1,960000013414,1997-01-07 00:00:00,3,C,51,5,43,M,2,3,R,,,,,
947779,4361030,1,960000013286,1996-12-27 00:00:00,3,C,51,5,40,M,2,3,R,,,,,
979501,4543486,1,960000001924,1996-01-18 00:00:00,3,N,51,5,23,M,2,3,U,,,,,
981529,4550192,2,960000034498,1996-09-23 00:00:00,3,N,51,5,21,M,2,3,U,,,,,
980425,4546541,1,960000016769,1996-05-15 00:00:00,3,N,51,5,39,F,2,3,U,,,,,
979377,4543065,1,960000000139,1996-01-16 00:00:00,3,N,51,5,20,M,2,3,U,,,,,
980287,4546063,1,960000014311,1996-04-26 00:00:00,3,N,51,5,35,M,2,3,U,,,,,
980048,4545371,1,960000010930,1996-03-31 00:00:00,3,N,51,5,23,M,2,3,U,,,,,
979925,4544964,1,960000008765,1996-03-14 00:00:00,3,N,51,5,26,M,2,3,U,,,,,
979916,4544937,1,960000008672,1996-03-13 00:00:00,3,N,51,5,35,M,2,3,U,,,,,
980920,4547966,1,960000024084,1996-07-07 00:00:00,3,N,51,5,22,M,2,3,U,,,,,
980794,4547606,1,960000022323,1996-06-24 00:00:00,3,N,51,5,29,F,2,3,U,,,,,
971963,4501696,1,960000000805,1996-06-30 00:00:00,3,C,51,5,19,M,2,3,R,,,,,
970626,4494059,1,960000007681,1997-01-27 00:00:00,3,N,51,5,18,M,2,3,U,,,,,
972749,4505352,2,960000017430,1996-05-29 00:00:00,3,N,51,5,12,M,2,3,U,H,,,,
970512,4493533,1,960000006639,1996-12-28 00:00:00,3,N,51,5,41,M,2,3,U,,,,,
970416,4493195,1,960000005944,1997-03-21 00:00:00,3,N,51,5,35,M,2,3,U,,,,,
970394,4493109,1,960000005782,1997-01-07 00:00:00,3,N,51,5,29,M,2,3,U,,,,,
970342,4492888,1,960000005341,1996-10-19 00:00:00,3,N,51,5,30,M,2,3,R,,,,,
972488,4504035,1,960000004672,1996-02-15 00:00:00,3,N,51,5,15,F,2,3,U,H,,,,
970317,4492787,1,960000005127,1996-10-11 00:00:00,3,N,51,5,29,M,2,3,U,,,,,
971292,4496802,1,960000007731,1996-12-27 00:00:00,3,C,51,5,20,M,2,3,,,,,,
974764,4519567,1,960000009256,1996-08-26 00:00:00,3,N,51,5,37,M,2,3,U,,,,,
967120,4475305,1,960008300097,1996-08-30 00:00:00,3,N,51,5,22,M,2,3,U,,,,,
970045,4491393,1,960000002344,1996-12-16 00:00:00,3,N,51,5,26,M,2,3,U,,,,,
970036,4491329,1,960000002232,1996-11-04 00:00:00,3,N,51,5,29,M,2,3,U,,,,,
966980,4474678,1,960007290001,1996-07-29 00:00:00,3,N,51,5,30,M,2,3,N,,,,,
970002,4491096,1,960000001721,1996-05-12 00:00:00,3,N,51,5,27,M,2,3,U,,,,,
966902,4474373,1,960007110094,1996-07-11 00:00:00,3,N,51,5,46,M,2,3,N,,,,,
966873,4474214,1,960007010139,1996-07-01 00:00:00,3,N,51,5,36,M,2,3,,,,,,
966866,4474185,1,960006300091,1996-08-19 00:00:00,3,N,51,5,21,M,2,3,U,,,,,
966839,4474043,1,960006220110,1997-01-16 00:00:00,3,N,51,5,18,F,2,3,U,,,,,
966560,4472732,1,960004010001,1996-08-09 00:00:00,3,N,51,5,18,F,2,3,U,,,,,
967487,4477002,1,960012160078,1997-02-25 00:00:00,3,N,51,5,23,M,2,3,U,,,,,
967329,4476257,1,960010270121,1996-10-27 00:00:00,3,N,51,5,42,M,2,3,U,,,,,
967283,4475978,1,960010110150,1996-10-11 00:00:00,3,N,51,5,31,M,2,3,U,,,,,
967199,4475586,1,960009160042,1996-09-16 00:00:00,3,N,51,5,25,M,2,3,N,,,,,
967192,4475569,1,960009150031,1996-09-15 00:00:00,3,N,51,5,29,M,2,3,N,,,,,
961253,4438232,1,960000006587,1996-08-26 00:00:00,3,C,51,5,30,M,2,3,R,,,,,
960911,4435545,1,960000001481,1996-02-10 00:00:00,3,N,51,5,25,M,2,3,U,,,,,
973501,4510727,1,960000000302,1996-07-08 00:00:00,3,N,51,5,23,M,1,,,,,,,
973494,4510691,1,960000000098,1996-03-15 00:00:00,3,N,51,5,23,F,1,,,,,,,
973441,4510377,1,960000001370,1996-04-16 00:00:00,3,N,51,5,19,M,1,,,,,,,
973430,4510355,1,960000001119,1996-03-26 00:00:00,3,C,51,5,22,M,1,,,,,,,
971274,4496708,1,960000007034,1996-11-18 00:00:00,3,C,51,5,21,M,1,,,,,,,
972365,4503480,1,960000007756,1996-12-17 00:00:00,3,C,51,5,26,F,1,,,,,,,
975248,4521153,1,960000014636,1996-05-21 00:00:00,3,N,51,5,19,M,1,,,,,,,
976128,4524654,1,960000010937,1996-12-18 00:00:00,3,N,51,5,33,F,1,,,,,,,
976124,4524637,1,960000010540,1996-12-05 00:00:00,3,N,51,5,48,M,1,,,,,,,
976120,4524610,1,960000009828,1996-11-10 00:00:00,3,M,51,5,21,F,1,,,,,,,
976119,4524608,1,960000009804,1996-11-10 00:00:00,3,N,51,5,38,F,1,,,,,,,
976114,4524575,1,960000009308,1996-10-26 00:00:00,3,N,51,5,20,M,1,,,,,,,
976111,4524561,1,960000009114,1996-10-20 00:00:00,3,M,51,5,28,M,1,,,,,,,
976110,4524557,1,960000009072,1996-10-19 00:00:00,3,N,51,5,40,M,1,,,,,,,
976109,4524545,1,960000008844,1996-10-12 00:00:00,3,N,51,5,35,F,1,,,,,,,
976103,4524533,1,960000008721,1996-10-08 00:00:00,3,N,51,5,55,M,1,,,,,,,
976102,4524527,1,960000008660,1996-10-06 00:00:00,3,N,51,5,35,M,1,,,,,,,
976097,4524479,1,960000007966,1996-09-15 00:00:00,3,N,51,5,28,M,1,,,,,,,
976095,4524463,1,960000007721,1996-09-08 00:00:00,3,N,51,5,40,M,1,,,,,,,
976094,4524461,1,960000007698,1996-09-07 00:00:00,3,N,51,5,37,M,1,,,,,,,
976091,4524452,1,960000007531,1996-09-02 00:00:00,3,N,51,5,31,M,1,,,,,,,
976090,4524447,1,960000007477,1996-08-31 00:00:00,3,M,51,5,32,M,1,,,,,,,
976089,4524446,1,960000007474,1996-08-31 00:00:00,3,M,51,5,28,M,1,,,,,,,
976080,4524417,1,960000006931,1996-08-15 00:00:00,3,N,51,5,22,M,1,,,,,,,
976078,4524410,1,960000006742,1996-08-10 00:00:00,3,N,51,5,25,M,1,,,,,,,
976074,4524397,1,960000006385,1996-07-30 00:00:00,3,N,51,5,44,M,1,,,,,,,
976071,4524376,1,960000005944,1996-07-16 00:00:00,3,N,51,5,27,M,1,,,,,,,
976068,4524366,1,960000005728,1996-07-10 00:00:00,3,N,51,5,33,M,1,,,,,,,
976067,4524357,1,960000005616,1996-07-06 00:00:00,3,N,51,5,30,M,1,,,,,,,
976061,4524343,1,960000005321,1996-06-26 00:00:00,3,N,51,5,47,M,1,,,,,,,
976057,4524326,1,960000004993,1996-06-15 00:00:00,3,M,51,5,34,M,1,,,,,,,
976056,4524318,1,960000004872,1996-06-11 00:00:00,3,N,51,5,44,M,1,,,,,,,
976054,4524297,1,960000004643,1996-06-05 00:00:00,3,N,51,5,38,M,1,,,,,,,
976038,4524235,1,960000003481,1996-04-28 00:00:00,3,N,51,5,28,F,1,,,,,,,
976037,4524234,1,960000003479,1996-04-28 00:00:00,3,N,51,5,32,M,1,,,,,,,
976030,4524218,1,960000003006,1996-04-13 00:00:00,3,N,51,5,33,M,1,,,,,,,
976024,4524199,1,960000002635,1996-03-30 00:00:00,3,N,51,5,18,M,1,,,,,,,
976018,4524171,1,960000001932,1996-03-07 00:00:00,3,N,51,5,29,M,1,,,,,,,
976015,4524143,1,960000001367,1996-02-16 00:00:00,3,N,51,5,23,M,1,,,,,,,
976012,4524127,1,960000001034,1996-02-05 00:00:00,3,N,51,5,31,M,1,,,,,,,
976011,4524126,1,960000001005,1996-02-04 00:00:00,3,N,51,5,42,M,1,,,,,,,
976007,4524119,1,960000000816,1996-01-29 00:00:00,3,M,51,5,31,M,1,,,,,,,
976005,4524116,1,960000000765,1996-01-27 00:00:00,3,N,51,5,39,M,1,,,,,,,
975061,4520941,1,960000003280,1996-02-02 00:00:00,3,N,51,5,24,M,1,,,,,,,
976001,4524099,1,960000000404,1996-01-15 00:00:00,3,N,51,5,36,M,1,,,,,,,
975997,4524088,1,960000000161,1996-01-07 00:00:00,3,N,51,5,36,M,1,,,,,,,
975945,4523725,1,960000002189,1996-09-23 00:00:00,3,N,51,5,32,M,1,,,,,,,
975004,4520874,1,960000000925,1996-01-09 00:00:00,3,N,51,5,19,M,1,,,,,,,
974982,4520848,1,960000000057,1996-01-01 00:00:00,3,N,51,5,21,M,1,,,,,,,
975925,4523605,1,960000001238,1996-05-29 00:00:00,3,C,51,5,31,M,1,,,,,,,
976788,4528097,1,960000380696,1996-05-29 00:00:00,3,N,51,5,50,M,1,,,,,,,
976765,4527909,1,960000019296,1996-03-25 00:00:00,3,N,51,5,57,M,1,,,,,,,
963982,4455441,1,960000002466,1996-07-09 00:00:00,3,N,51,5,56,M,1,,,,,,,
963980,4455425,1,960000002289,1996-06-24 00:00:00,3,N,51,5,33,M,1,,,,,,,
963975,4455365,1,960000001676,1996-05-16 00:00:00,3,N,51,5,34,M,1,,,,,,,
963973,4455317,2,960000011631,1996-12-28 00:00:00,3,N,51,5,25,F,1,,,,,,,
963963,4455226,1,960000010712,1996-11-28 00:00:00,3,N,51,5,21,M,1,,,,,,,
961880,4442233,1,960000005602,1996-11-12 00:00:00,3,N,51,5,22,M,1,,,,,,,
961870,4442204,1,960000005373,1997-02-26 00:00:00,3,N,51,5,19,M,1,,,,,,,
963949,4455102,1,960000009466,1996-10-23 00:00:00,3,N,51,5,42,M,1,,,,,,,
963941,4455031,1,960000008658,1996-09-28 00:00:00,3,N,51,5,33,M,1,,,,,,,
963937,4454995,1,960000008298,1996-09-17 00:00:00,3,M,51,5,27,M,1,,,,,,,
963935,4454911,1,960000007317,1996-08-19 00:00:00,3,N,51,5,27,F,1,,,,,,,
963934,4454905,1,960000007245,1996-08-17 00:00:00,3,N,51,5,29,M,1,,,,,,,
963925,4454801,1,960000006340,1996-07-22 00:00:00,3,N,51,5,21,M,1,,,,,,,
963924,4454781,1,960000006053,1996-07-14 00:00:00,3,N,51,5,29,M,1,,,,,,,
963916,4454586,1,960000003673,1996-05-06 00:00:00,3,N,51,5,24,M,1,,,,,,,
963907,4454479,1,960000002517,1996-03-28 00:00:00,3,N,51,5,33,M,1,,,,,,,
963904,4454401,1,960000002398,1996-11-17 00:00:00,3,N,51,5,50,M,1,,,,,,,
961852,4442043,1,960000005490,1996-12-06 00:00:00,3,C,51,5,38,M,1,,,,,,,
965940,4469474,1,960000016645,1996-12-31 00:00:00,3,N,51,5,35,M,1,,,,,,,
965924,4469403,1,960000015917,1996-12-15 00:00:00,3,N,51,5,34,M,1,,,,,,,
965898,4469284,1,960000014753,1996-11-20 00:00:00,3,N,51,5,29,M,1,,,,,,,
962714,4447058,1,960000014761,1997-01-15 00:00:00,3,N,51,5,31,M,1,,,,,,,
965747,4468216,1,960000011313,1996-12-30 00:00:00,3,N,51,5,44,M,1,,,,,,,
965713,4468016,1,960000009831,1996-11-27 00:00:00,3,N,51,5,45,M,1,,,,,,,
963763,4453666,1,960000014809,1996-10-01 00:00:00,3,N,51,5,47,M,1,,,,,,,
965841,4468892,1,960000011207,1996-09-02 00:00:00,3,N,51,5,36,M,1,,,,,,,
965836,4468876,1,960000002380,1997-01-13 00:00:00,3,N,51,5,42,M,1,,,,,,,
962538,4445780,1,960000001505,1996-08-27 00:00:00,3,N,51,5,43,F,1,,,,,,,
965678,4467736,1,960000007887,1996-09-27 00:00:00,3,N,51,5,36,M,1,,,,,,,
965674,4467691,1,960000007371,1996-08-21 00:00:00,3,N,51,5,30,M,1,,,,,,,
964624,4460299,1,960000002875,1996-09-26 00:00:00,3,N,51,5,33,M,1,,,,,,,
962503,4445582,1,960000064462,1996-11-16 00:00:00,3,N,51,5,23,M,1,,,,,,,
962463,4445301,1,960000034614,1996-12-14 00:00:00,3,N,51,5,28,M,1,,,,,,,
964591,4460029,1,960000033157,1996-12-29 00:00:00,3,N,51,5,28,M,1,,,,,,,
962403,4444995,1,960000032255,1996-11-22 00:00:00,3,N,51,5,38,M,1,,,,,,,
964508,4459622,1,960000029961,1996-11-18 00:00:00,3,N,51,5,37,M,1,,,,,,,
963372,4451849,1,960000007985,1996-06-04 00:00:00,3,N,51,5,45,M,1,,,,,,,
962371,4444833,1,960000031006,1996-11-08 00:00:00,3,N,51,5,35,M,1,,,,,,,
962369,4444822,2,960000030892,1996-11-07 00:00:00,3,N,51,5,22,M,1,,,,,,,
965608,4467214,1,960000010349,1996-12-30 00:00:00,3,N,51,5,23,F,1,,,,,,,
965603,4467181,1,960000009577,1996-12-21 00:00:00,3,N,51,5,39,M,1,,,,,,,
965579,4467112,1,960000008228,1997-03-01 00:00:00,3,N,51,5,37,M,1,,,,,,,
965578,4467111,1,960000008219,1996-12-28 00:00:00,3,N,51,5,32,M,1,,,,,,,
965573,4467078,1,960000007809,1996-09-21 00:00:00,3,N,51,5,31,M,1,,,,,,,
965567,4467067,1,960000007637,1996-09-14 00:00:00,3,N,51,5,36,M,1,,,,,,,
964487,4459438,1,960000028750,1996-11-03 00:00:00,3,N,51,5,38,M,1,,,,,,,
962314,4444502,1,960000028810,1996-10-16 00:00:00,3,N,51,5,45,M,1,,,,,,,
962298,4444458,1,960000028515,1996-10-22 00:00:00,3,N,51,5,29,M,1,,,,,,,
966002,4470056,1,960096343965,1996-11-20 00:00:00,3,C,51,5,28,F,1,,,,,,,
965959,4469733,1,960000000991,1996-08-08 00:00:00,3,N,51,5,24,M,1,,,,,,,
964393,4458753,3,960000023917,1996-09-19 00:00:00,3,N,51,5,18,M,1,,,,,,,
962161,4443817,1,960000024136,1996-08-28 00:00:00,3,N,51,5,44,M,1,,,,,,,
962154,4443805,1,960000024026,1996-08-27 00:00:00,3,N,51,5,32,M,1,,,,,,,
962138,4443727,1,960000023449,1996-08-22 00:00:00,3,N,51,5,37,M,1,,,,,,,
964177,4457145,1,960000012566,1996-05-21 00:00:00,3,N,51,5,32,M,1,,,,,,,
962052,4443209,1,960000020305,1996-09-10 00:00:00,3,N,51,5,38,M,1,,,,,,,
962051,4443200,1,960000020271,1996-07-23 00:00:00,3,N,51,5,40,M,1,,,,,,,
962022,4443034,1,960000019130,1996-07-12 00:00:00,3,N,51,5,32,M,1,,,,,,,
961997,4442940,1,960000018499,1996-07-08 00:00:00,3,N,51,5,24,M,1,,,,,,,
961934,4442519,1,960000015648,1996-07-25 00:00:00,3,N,51,5,37,M,1,,,,,,,
966138,4470535,1,960000701766,1996-06-24 00:00:00,3,C,51,5,32,M,1,,,,,,,
966136,4470533,1,960000701711,1996-06-19 00:00:00,3,C,51,5,26,M,1,,,,,,,
966123,4470507,1,960000701276,1996-05-19 00:00:00,3,C,51,5,32,M,1,,,,,,,
966120,4470498,1,960000701069,1996-04-20 00:00:00,3,C,51,5,19,F,1,,,,,,,
966112,4470480,1,960000070805,1996-03-25 00:00:00,3,C,51,5,50,F,1,,,,,,,
966110,4470478,1,960000070703,1996-03-13 00:00:00,3,C,51,5,62,M,1,,,,,,,
966108,4470471,1,960000070511,1996-02-28 00:00:00,3,C,51,5,52,M,1,,,,,,,
966104,4470461,1,960000070188,1996-01-20 00:00:00,3,C,51,5,19,M,1,,,,,,,
966101,4470425,1,960081657596,1996-05-19 00:00:00,3,C,51,5,40,F,1,,,,,,,
969103,4485058,1,960000197896,1996-10-08 00:00:00,3,N,51,5,20,M,1,,,,,,,
966060,4470243,1,960000001470,1996-05-28 00:00:00,3,N,51,5,39,M,1,,,,,,,
980377,4546371,2,960000015880,1996-05-08 00:00:00,2,N,51,5,25,M,0,3,U,,,,,
981305,4549355,1,960000030730,1996-08-24 00:00:00,2,N,51,5,25,M,0,3,U,,,,,
980132,4545637,1,960000012176,1996-04-10 00:00:00,2,N,51,5,20,M,0,3,U,,,,,
980026,4545315,2,960000010625,1996-03-29 00:00:00,2,N,51,5,26,M,0,3,U,,,,,
979844,4544713,1,960000007595,1996-03-04 00:00:00,2,N,51,5,23,M,0,3,U,,,,,
