arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
667513,3285891,1,SP5144051040,1995-01-21 00:00:00,1,N,16,5,26,M,1,2,N,,,,,
667512,3285890,1,SP5141751051,1995-01-29 00:00:00,1,N,16,5,19,M,1,2,N,,,,,
667515,3285892,2,SP5144051161,1995-03-17 00:00:00,3,N,16,5,25,M,1,2,N,,,,,
667514,3285892,1,SP5144051161,1995-03-17 00:00:00,3,N,16,5,23,M,1,2,N,,,,,
667516,3285893,1,SP5144051338,1995-06-10 00:00:00,1,N,16,5,23,M,1,2,N,,,,,
667511,3285889,1,SP5141691342,1995-06-11 00:00:00,3,N,16,5,30,M,1,2,N,,,,,
667510,3285888,1,SP5141691329,1995-06-07 00:00:00,3,N,10,5,36,F,1,2,N,,,,,
667517,3285894,1,SP5144051453,1995-08-12 00:00:00,1,N,16,5,18,M,1,2,N,,,,,
667519,3285896,1,SP5144051502,1995-09-03 00:00:00,1,N,16,5,36,M,1,2,N,,,,,
667518,3285895,1,SP5144051495,1995-09-02 00:00:00,1,N,16,5,23,M,1,2,N,,,,,
667522,3285899,1,95-2412,1995-09-05 00:00:00,3,N,47,5,17,F,1,2,R,R,,,,
667525,3285916,1,95-2662,1995-09-30 00:00:00,3,N,51,5,20,F,1,2,R,,,,,
667524,3285915,1,95-2641,1995-09-28 00:00:00,3,N,27,5,16,M,1,2,N,R,,,,
667523,3285902,1,95-2460,1995-09-06 00:00:00,3,N,16,5,18,M,1,2,N,,,,,
667521,3285898,1,95-2406,1995-09-01 00:00:00,3,N,23,5,18,F,1,2,R,,,,,
667520,3285897,1,SP5144051596,1995-10-20 00:00:00,2,N,39,5,37,M,1,2,N,,,,,
665718,3280792,1,199501250000,1995-01-25 00:00:00,3,C,11,5,51,F,1,2,N,,,,,
665717,3280789,1,199501082345,1995-01-08 00:00:00,3,C,27,5,34,M,1,2,R,,,,,
665716,3280787,1,SP5144051001,1995-01-02 00:00:00,3,N,16,5,29,M,1,2,R,,,,,
665708,3280779,1,SP5141751024,1995-01-14 00:00:00,1,N,35,5,36,M,1,2,N,,,,,
665720,3280810,1,199505160000,1995-05-16 00:00:00,2,N,16,5,39,M,1,2,R,,,,,
665719,3280801,1,199502182300,1995-02-18 00:00:00,3,C,5,5,21,M,1,2,R,,,,,
665730,3280837,1,199503300001,1995-03-30 00:00:00,2,C,51,5,40,M,1,2,R,,,,,
665729,3280836,2,199503230000,1995-03-23 00:00:00,3,M,45,5,18,M,1,2,R,,,,,
665728,3280836,1,199503231330,1995-03-23 00:00:00,3,M,45,5,21,M,1,2,R,,,,,
665727,3280832,2,199503230000,1995-03-23 00:00:00,3,M,45,5,18,M,1,2,R,,,,,
665726,3280832,1,199503231330,1995-03-23 00:00:00,3,M,45,5,21,M,1,2,R,,,,,
665725,3280829,1,199503240000,1995-03-24 00:00:00,3,C,27,5,18,M,1,2,R,,,,,
665724,3280828,1,199503182303,1995-03-18 00:00:00,3,C,51,5,27,M,1,2,R,,,,,
665723,3280825,1,199503230800,1995-03-23 00:00:00,3,C,47,5,35,M,1,2,R,,,,,
665722,3280824,1,199503142030,1995-03-14 00:00:00,3,C,51,5,29,M,1,2,R,,,,,
665721,3280814,1,199503020000,1995-03-02 00:00:00,3,C,51,5,38,M,1,2,R,,,,,
665715,3280786,1,SP5143831183,1995-03-31 00:00:00,2,M,39,5,23,M,1,2,N,,,,,
665714,3280785,1,SP5143831142,1995-03-09 00:00:00,3,N,10,5,61,M,1,2,N,,,,,
665713,3280784,1,SP5143121174,1995-03-25 00:00:00,3,N,10,4,,M,1,2,N,,,,,
665741,3280853,1,199505100000,1995-05-10 00:00:00,2,N,39,5,50,M,1,2,R,,,,,
665740,3280843,10,199504180000,1995-04-18 00:00:00,2,N,48,5,17,M,1,2,N,R,,,,
665739,3280843,9,199504180000,1995-04-18 00:00:00,2,N,48,5,17,M,1,2,N,R,,,,
665738,3280843,8,199504180000,1995-04-18 00:00:00,2,N,48,5,17,M,1,2,N,R,,,,
665737,3280843,7,199504180000,1995-04-18 00:00:00,2,N,48,5,18,M,1,2,N,,,,,
665736,3280843,6,199504180000,1995-04-18 00:00:00,2,N,48,5,19,M,1,2,N,,,,,
665735,3280843,5,199504180000,1995-04-18 00:00:00,2,N,48,5,19,M,1,2,N,,,,,
665734,3280843,4,199504180000,1995-04-18 00:00:00,2,N,48,5,25,M,1,2,N,,,,,
665733,3280843,3,199504180000,1995-04-18 00:00:00,2,N,48,5,23,M,1,2,N,,,,,
665732,3280843,2,199504170000,1995-04-17 00:00:00,3,N,27,5,18,M,1,2,N,,,,,
665731,3280843,1,199504170000,1995-04-17 00:00:00,3,N,27,5,18,M,1,2,N,,,,,
665710,3280781,1,SP5141811250,1995-04-29 00:00:00,3,N,51,5,48,M,1,2,N,,,,,
665709,3280780,1,SP5141811241,1995-04-26 00:00:00,3,N,51,5,28,M,1,2,R,,,,,
665744,3280874,1,199505312030,1995-05-31 00:00:00,3,N,27,5,25,M,1,2,R,,,,,
665743,3280871,1,199505272203,1995-05-27 00:00:00,3,N,5,5,34,M,1,2,N,,,,,
665742,3280862,1,199505070825,1995-05-07 00:00:00,3,N,51,5,18,M,1,2,R,,,,,
665711,3280782,1,SP5141811316,1995-05-31 00:00:00,3,N,51,5,26,M,1,2,R,,,,,
665749,3280896,1,199506210000,1995-06-21 00:00:00,3,N,5,5,19,M,1,2,R,,,,,
665748,3280887,1,199506100130,1995-06-10 00:00:00,3,N,27,5,26,M,1,2,R,,,,,
665747,3280884,1,199506080053,1995-06-08 00:00:00,3,N,27,5,26,F,1,2,R,,,,,
665746,3280879,1,199506050000,1995-06-05 00:00:00,3,N,27,5,25,M,1,2,R,,,,,
665745,3280878,1,199506050000,1995-06-05 00:00:00,3,N,51,5,25,M,1,1,R,,,,,
665753,3280909,1,199507152147,1995-07-15 00:00:00,3,N,39,5,40,M,1,2,R,,,,,
665752,3280904,1,199507131400,1995-07-13 00:00:00,2,N,45,5,44,F,1,3,R,,,,,
665751,3280901,1,199507090948,1995-07-09 00:00:00,3,N,51,5,27,M,1,2,R,,,,,
665750,3280900,1,199507040709,1995-07-04 00:00:00,3,N,51,5,27,F,1,2,R,,,,,
665756,3280921,1,199508081815,1995-08-08 00:00:00,3,N,51,5,28,F,1,2,N,,,,,
665755,3280918,1,199508070133,1995-08-07 00:00:00,3,N,51,5,25,M,1,2,N,,,,,
665754,3280917,1,199508050030,1995-08-05 00:00:00,3,N,51,5,38,M,1,2,R,,,,,
665758,3280940,1,199509092018,1995-09-09 00:00:00,3,N,16,5,34,M,1,2,R,,,,,
665757,3280938,1,199509060000,1995-09-06 00:00:00,3,N,21,5,26,M,1,2,N,,,,,
665712,3280783,1,SP5141951552,1995-09-28 00:00:00,2,N,16,4,,M,1,2,N,,,,,
665762,3280963,1,199510051538,1995-10-05 00:00:00,3,N,47,5,30,M,1,2,R,,,,,
665761,3280961,1,199510171100,1995-10-17 00:00:00,3,N,21,5,30,M,1,2,R,,,,,
665759,3280956,1,199509300000,1995-09-30 00:00:00,3,N,51,5,31,M,1,2,N,,,,,
665770,3280989,1,199511010000,1995-11-01 00:00:00,2,N,5,5,12,M,1,2,R,R,,,,
665769,3280981,2,199511281715,1995-11-28 00:00:00,2,N,21,4,,M,1,2,R,,,,,
665768,3280981,1,199511281715,1995-11-28 00:00:00,2,N,21,5,11,M,1,2,R,R,,,,
665767,3280975,1,199510202120,1995-10-20 00:00:00,2,N,39,5,18,M,1,2,R,,,,,
665766,3280973,1,199510181937,1995-10-18 00:00:00,2,N,39,5,20,M,1,2,R,,,,,
665765,3280970,1,199510151429,1995-10-15 00:00:00,3,N,51,5,42,F,1,2,R,,,,,
665764,3280968,1,199510101015,1995-10-10 00:00:00,3,N,51,5,21,M,1,2,R,,,,,
665763,3280966,1,199510062230,1995-10-06 00:00:00,3,N,5,5,15,M,1,2,R,R,,,,
665760,3280957,1,199510010511,1995-10-01 00:00:00,3,N,27,5,36,M,1,2,R,,,,,
665771,3280991,1,199511071350,1995-11-07 00:00:00,3,N,11,5,40,M,1,2,R,,,,,
665967,3281286,6,92000044002,1995-06-01 00:00:00,2,C,16,5,27,M,1,2,R,,,,,
665802,3281051,39,92000391002,1995-04-18 00:00:00,2,C,16,5,38,M,1,2,N,,,,,
665801,3281049,54,92000394001,1995-01-31 00:00:00,3,C,51,5,25,M,1,2,R,,,,,
665800,3281045,45,92000384001,1995-01-27 00:00:00,1,C,27,5,20,M,2,2,R,,,,,
665799,3281044,53,92000134003,1995-01-30 00:00:00,2,C,5,5,18,M,1,2,R,,,,,
665798,3281044,52,92000376001,1995-01-30 00:00:00,2,C,5,5,20,M,1,2,N,,,,,
665797,3281043,43,92000386001,1995-01-27 00:00:00,3,C,51,5,41,F,1,2,R,,,,,
665796,3281042,10,92000524001,1995-04-03 00:00:00,2,C,40,5,19,M,1,2,N,,,,,
665795,3281042,9,92000523001,1995-04-03 00:00:00,3,C,40,5,17,M,1,2,N,R,,,,
665794,3281035,32,92000372001,1995-01-19 00:00:00,2,C,23,5,15,F,1,2,N,R,,,,
665793,3281032,69,92000397004,1995-03-31 00:00:00,3,C,16,5,36,M,1,2,R,,,,,
665792,3281031,31,92000374001,1995-01-19 00:00:00,3,C,44,5,15,M,1,2,N,R,,,,
665791,3281030,30,92000368001,1995-01-17 00:00:00,3,C,51,5,18,M,1,2,R,,,,,
665790,3281028,42,92000367002,1995-03-18 00:00:00,2,C,16,5,46,M,1,2,R,,,,,
665789,3281027,34,92000368002,1995-01-21 00:00:00,2,C,51,5,18,M,1,2,R,,,,,
665788,3281025,26,92000362001,1995-01-15 00:00:00,2,C,51,5,17,M,1,2,N,R,,,,
665787,3281024,25,92000359001,1995-01-15 00:00:00,3,C,51,5,28,M,1,2,R,,,,,
665786,3281023,20,92000400001,1995-01-13 00:00:00,3,C,5,5,39,M,1,2,U,,,,,
665785,3281021,54,92000490001,1995-03-22 00:00:00,2,C,16,5,37,M,1,2,R,,,,,
665784,3281020,17,92000355001,1995-01-08 00:00:00,3,C,51,5,23,M,1,2,R,,,,,
665783,3281019,16,92000333002,1995-01-07 00:00:00,3,C,27,5,33,M,1,2,R,,,,,
665782,3281019,15,92000360001,1995-01-07 00:00:00,3,C,27,5,33,F,1,2,R,,,,,
665781,3281018,13,92000185003,1995-01-07 00:00:00,3,C,27,5,28,M,1,2,R,,,,,
665780,3281016,11,92000358001,1995-01-05 00:00:00,1,C,39,5,17,F,1,2,R,R,,,,
665779,3281013,19,92000134002,1995-01-12 00:00:00,3,C,27,5,18,M,1,2,R,,,,,
665778,3281011,9,92000354001,1995-01-02 00:00:00,2,C,5,5,27,M,1,2,N,,,,,
665777,3281009,7,92000341001,1995-01-02 00:00:00,3,C,27,5,16,M,1,2,R,R,,,,
665776,3281009,6,92000340001,1995-01-02 00:00:00,3,C,27,5,16,M,1,2,N,R,,,,
665775,3281007,1,92000100002,1995-01-01 00:00:00,2,C,51,5,14,F,1,2,R,R,,,,
665835,3281106,16,92000543001,1995-04-04 00:00:00,3,C,45,5,21,M,1,2,N,,,,,
665836,3281106,17,92000544001,1995-04-04 00:00:00,3,C,11,5,25,F,1,2,R,,,,,
665823,3281089,2,92000404002,1995-03-01 00:00:00,3,C,23,5,20,M,1,2,R,,,,,
665822,3281086,43,92000341002,1995-02-28 00:00:00,3,C,27,5,16,M,1,2,R,R,,,,
665821,3281082,20,92000057006,1995-04-06 00:00:00,3,C,49,5,19,M,1,2,R,,,,,
665820,3281082,19,92000509002,1995-04-06 00:00:00,3,C,49,5,19,M,1,2,R,,,,,
665819,3281077,31,92000417001,1995-02-19 00:00:00,1,C,51,5,33,M,1,2,R,,,,,
665818,3281076,25,92000438001,1995-02-19 00:00:00,3,C,51,5,25,M,1,2,R,,,,,
665817,3281071,19,92000418001,1995-02-14 00:00:00,3,C,51,5,31,M,1,2,R,,,,,
665816,3281070,18,92000397002,1995-02-14 00:00:00,2,C,5,5,36,M,1,2,R,,,,,
665815,3281069,17,92000402001,1995-02-13 00:00:00,3,C,51,5,44,M,1,2,R,,,,,
665814,3281068,16,92000403001,1995-02-13 00:00:00,3,C,51,5,22,M,1,2,R,,,,,
665813,3281065,27,92000472001,1995-03-14 00:00:00,2,C,5,5,19,M,1,2,N,,,,,
665812,3281063,53,92000404003,1995-04-26 00:00:00,2,C,16,5,20,M,1,2,R,,,,,
665811,3281059,11,92000407001,1995-02-07 00:00:00,3,C,27,5,43,F,1,2,N,,,,,
665810,3281058,54,92000410002,1995-04-26 00:00:00,2,C,16,5,35,M,1,2,N,,,,,
665809,3281057,9,92000210003,1995-02-06 00:00:00,3,C,11,5,20,M,1,2,R,,,,,
665808,3281055,51,92000561002,1995-04-26 00:00:00,2,C,16,5,29,M,1,2,R,,,,,
665807,3281055,50,92000488002,1995-04-26 00:00:00,2,C,16,5,24,F,1,2,R,,,,,
665806,3281054,8,92000397001,1995-02-05 00:00:00,3,C,27,5,36,M,1,2,R,,,,,
