"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2016,25840375,88885916,1,04-OCT-16,1,"N",51,5,22,"M",1,2,"R","","",22,0
2016,25840685,88886734,1,07-JAN-16,2,"N",28,5,34,"F",1,2,"R","","",34,0
2016,24316225,84039805,1,05-MAR-16,2,"N",45,5,47,"M",1,2,"N","","",,
2016,24316236,84039825,1,08-MAR-16,2,"N",45,5,18,"F",1,2,"N","","",,
2016,24316249,84039852,1,13-MAR-16,2,"N",45,5,28,"F",1,2,"R","","",,
2016,24316713,85022659,1,17-AUG-16,2,"N",45,5,15,"M",1,2,"R","R","",,
2016,24316718,85022698,1,07-JAN-16,2,"N",45,5,32,"M",1,2,"N","","",,
2016,24317208,87475148,1,13-SEP-16,2,"N",45,5,29,"M",1,2,"R","","",,
2016,24317216,87475160,1,12-OCT-16,2,"N",45,5,50,"M",1,2,"R","","",,
2016,24316287,84039908,1,12-MAR-16,2,"N",45,5,31,"M",1,2,"N","","",,
2016,24316797,85025510,1,12-APR-16,2,"N",45,5,16,"F",1,2,"N","R","",,
2016,24316802,85025520,1,17-APR-16,2,"N",45,5,11,"M",1,2,"R","R","",,
2016,24316803,85025520,2,17-APR-16,2,"N",45,5,11,"M",1,2,"R","R","",,
2016,24317232,87476067,1,06-SEP-16,2,"N",45,5,47,"M",1,2,"N","","",,
2016,24317289,86470268,1,15-APR-16,2,"N",45,5,23,"F",1,2,"N","","",,
2016,24315833,84033791,1,10-AUG-16,3,"N",47,5,18,"M",1,2,"R","","",,
2016,24313233,84931304,1,28-JAN-16,3,"C",47,5,30,"M",1,2,"R","","",,
2016,24311911,87070585,1,28-JAN-16,1,"N",47,5,19,"F",1,2,"N","","",,
2016,24311926,87071479,1,15-FEB-16,1,"N",47,5,38,"M",1,2,"N","","",,
2016,24311959,87071570,1,24-MAR-16,1,"N",47,5,29,"M",1,2,"R","","",,
2016,24315895,84034741,1,05-AUG-16,2,"N",45,5,15,"M",1,2,"R","R","",,
2016,24315902,84034752,1,01-AUG-16,2,"N",45,5,11,"M",1,2,"R","R","",,
2016,24315927,84034784,1,05-NOV-16,2,"N",45,5,21,"M",1,2,"N","","",,
2016,24316849,85026419,1,24-MAR-16,2,"N",45,5,16,"M",1,2,"R","R","",,
