"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,29379783,99519232,1,06-APR-18,2,"N",44,5,17,"M",1,2,"R","R","",17,0
2018,29383255,99516375,1,07-MAR-18,1,"C",16,5,31,"M",1,2,"R","","",31,0
2018,29374364,99511156,1,20-MAR-18,1,"C",44,5,39,"M",1,2,"R","","",39,0
2018,29374370,99511177,1,24-MAR-18,1,"C",35,5,29,"M",1,1,"R","","",29,0
2018,29374389,99519543,1,03-APR-18,1,"C",51,5,45,"M",1,1,"R","","",45,0
2018,29374412,99519616,1,20-APR-18,1,"C",35,5,36,"M",1,2,"R","","",36,0
2018,29383383,99511544,1,04-FEB-18,3,"C",14,5,28,"M",1,2,"R","","",28,0
2018,29374487,99516808,1,11-FEB-18,2,"C",45,5,15,"M",1,2,"R","R","",15,0
2018,29374511,99520047,1,22-FEB-18,2,"C",51,5,16,"M",1,1,"R","R","",16,0
2018,29374560,99516975,1,03-MAR-18,3,"C",5,5,40,"M",1,1,"N","","",40,0
2018,29374599,99511891,1,11-MAR-18,2,"C",23,5,25,"F",1,1,"","","",25,0
2018,29380028,99520288,1,14-MAR-18,2,"C",16,5,14,"F",1,1,"R","R","",14,0
2018,29374671,99520457,1,26-MAR-18,2,"C",5,5,41,"M",1,1,"R","","",41,0
2018,29380082,99520492,1,29-MAR-18,3,"C",23,5,26,"M",1,2,"R","","",26,0
2018,29374820,99512375,1,04-APR-18,3,"N",5,5,21,"M",1,1,"R","","",21,0
2018,29380198,99517568,1,05-APR-18,2,"N",16,5,17,"M",1,2,"R","R","",17,0
2018,29380233,99521053,1,09-APR-18,1,"N",52,5,46,"M",1,2,"N","","",46,0
2018,29383720,99521053,2,09-APR-18,1,"N",16,5,36,"F",1,2,"N","","",36,0
2018,29374899,99512550,1,13-APR-18,2,"N",23,5,41,"F",1,2,"N","","",41,0
2018,29374912,99512578,1,14-APR-18,1,"N",16,5,22,"M",1,2,"N","","",22,0
2018,29375005,99521360,1,25-APR-18,1,"N",16,5,24,"M",1,2,"R","","",24,0
2018,29375006,99521360,2,25-APR-18,1,"N",16,5,21,"M",1,2,"R","","",21,0
2018,29383836,99521414,1,28-APR-18,1,"N",51,5,34,"M",1,1,"N","","",34,0
2018,33495676,112087436,2,25-MAY-18,2,"N",35,5,51,"M",1,1,"N","","",51,0
2018,29374282,99519279,1,18-APR-18,1,"N",5,5,35,"M",1,3,"R","","",35,0
2018,29374384,99519527,1,01-APR-18,1,"C",16,5,38,"M",1,2,"R","","",38,0
2018,33495678,112087436,1,25-MAY-18,3,"N",23,5,56,"M",1,1,"N","","",56,0
2018,29374404,99519607,1,16-APR-18,1,"C",45,5,56,"M",1,2,"R","","",56,0
