arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
22091090,77399506,1,14-A00110,2014-09-14 00:00:00,1,N,51,5,53,M,1,1,U,,,,,
22091073,77398713,2,14-A00051,2014-04-23 00:00:00,1,N,51,5,29,M,1,1,R,,,,,
22084647,77374655,3,14-A00004,2014-01-25 00:00:00,1,N,51,5,61,M,1,1,R,,,,,
22084646,77374655,2,14-A00003,2014-01-25 00:00:00,1,N,51,5,37,F,1,1,R,,,,,
22084645,77374655,1,14-A00002,2014-01-25 00:00:00,1,N,51,5,39,F,1,1,R,,,,,
22088814,77390898,1,2014-2083,2014-07-24 00:00:00,1,N,51,5,30,M,1,1,R,,,,,
22084623,77373825,2,14-A08734,2014-12-28 00:00:00,1,N,51,5,21,M,1,1,R,,,,,
22084622,77373825,1,14-A08733,2014-12-28 00:00:00,1,N,51,5,20,F,1,1,R,,,,,
22089824,77391842,1,2014-2672,2014-09-19 00:00:00,1,N,51,5,34,F,1,1,R,,,,,
22087688,77387420,2,2014-0661-2,2014-03-13 00:00:00,1,N,51,5,15,F,1,1,R,R,,,,
22087685,77387412,1,2014-0633,2014-03-11 00:00:00,1,N,51,5,21,M,1,1,R,,,,,
22083463,77370425,1,14-A08095,2014-11-25 00:00:00,1,N,51,5,18,F,1,1,R,,,,,
22082399,77368635,2,14-A07563,2014-11-02 00:00:00,1,N,51,5,24,M,1,1,R,,,,,
22082398,77368635,1,14-A07562,2014-11-02 00:00:00,1,N,51,5,24,F,1,1,U,,,,,
22085466,77376386,1,14-A00052,2014-07-20 00:00:00,1,N,51,5,35,M,1,1,R,,,,,
21243143,74732639,1,201400069343,2014-06-21 00:00:00,1,N,51,5,34,M,2,2,R,,,,,
21242105,74728426,1,201400064983,2014-06-11 00:00:00,1,N,51,5,48,M,2,2,R,,,,,
21242101,74728400,1,201400064756,2014-06-11 00:00:00,1,N,51,5,13,M,2,2,R,H,,,,
21242093,74727570,1,201400063988,2014-06-09 00:00:00,1,N,51,5,25,M,2,2,R,,,,,
21242089,74727564,1,201400063936,2014-06-09 00:00:00,1,N,51,5,87,F,2,2,U,,,,,
21242068,74726778,1,201400063501,2014-06-08 00:00:00,1,N,51,5,23,M,2,2,R,,,,,
21242065,74726762,1,201400063436,2014-06-08 00:00:00,1,N,51,5,25,F,2,2,R,,,,,
21242063,74726725,1,201400063257,2014-06-08 00:00:00,1,N,51,5,44,M,2,2,R,,,,,
21242062,74726722,1,201400063224,2014-06-08 00:00:00,1,N,51,5,25,M,2,2,R,,,,,
21241028,74721052,1,201400058281,2014-05-27 00:00:00,1,N,51,5,54,M,2,2,R,,,,,
21241017,74720974,1,201400057858,2014-05-27 00:00:00,1,N,51,5,57,F,2,2,R,,,,,
21241007,74720924,1,201400057645,2014-05-26 00:00:00,1,N,51,5,24,M,2,2,R,,,,,
21239989,74717715,2,201400054816,2014-05-20 00:00:00,1,N,51,5,19,M,2,2,R,,,,,
21239988,74717715,1,201400054816,2014-05-20 00:00:00,1,N,51,5,23,M,2,2,R,,,,,
21239983,74717697,1,201400054745,2014-05-20 00:00:00,1,N,51,5,46,M,2,2,R,,,,,
21242033,74725099,1,201400061926,2014-06-05 00:00:00,1,N,51,5,16,F,2,2,R,H,,,,
21242029,74725067,1,201400061730,2014-06-04 00:00:00,1,N,51,5,32,M,2,2,R,,,,,
21242025,74725042,1,201400061540,2014-06-04 00:00:00,1,N,51,5,14,M,2,2,R,H,,,,
21242020,74724284,1,201400061111,2014-06-03 00:00:00,1,N,51,5,42,M,2,2,N,,,,,
21240994,74720170,1,201400057233,2014-05-25 00:00:00,1,N,51,5,21,F,2,2,R,,,,,
21240993,74720156,1,201400057138,2014-05-25 00:00:00,1,N,51,5,36,M,2,2,R,,,,,
21240975,74719389,1,201400056611,2014-05-24 00:00:00,1,N,51,5,29,M,2,2,R,,,,,
21240972,74719386,1,201400056598,2014-05-24 00:00:00,1,N,51,5,54,M,2,2,R,,,,,
