"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2017,26937430,92103948,1,29-OCT-17,1,"C",51,5,25,"F",2,2,"R","","",25,0
2017,26937436,92103991,1,01-NOV-17,1,"C",51,5,53,"M",1,2,"N","","",53,0
2017,26937507,92104227,1,11-OCT-17,1,"N",51,5,34,"M",1,2,"R","","",34,0
2017,26937527,92104302,1,22-OCT-17,1,"C",23,5,22,"M",1,1,"N","","",22,0
2017,26937546,92104322,1,29-JUL-17,1,"C",16,5,56,"F",1,2,"R","","",56,0
2017,26937586,92104412,1,15-NOV-17,1,"C",11,5,41,"M",1,2,"R","","",41,0
2017,26937685,92104677,1,22-OCT-17,1,"N",51,5,37,"M",2,2,"R","","",37,0
2017,26937773,92105172,1,20-OCT-17,1,"N",16,5,33,"M",1,2,"N","","",33,0
2017,26937803,92105289,1,30-OCT-17,2,"N",48,5,21,"M",2,2,"N","","",21,0
2017,27802603,94906950,1,22-DEC-17,1,"N",16,5,37,"M",1,1,"R","","",37,0
2017,27802654,94907148,1,23-DEC-17,1,"N",27,5,36,"M",2,2,"R","","",36,0
2017,27802795,94907802,1,25-DEC-17,1,"N",51,5,37,"F",1,1,"R","","",37,0
2017,27802886,94908129,1,26-DEC-17,1,"N",51,5,29,"M",1,2,"N","","",29,0
2017,27802963,94908432,1,28-DEC-17,1,"N",51,5,39,"M",1,2,"R","","",39,0
2017,26937810,92105289,3,30-OCT-17,2,"N",48,5,21,"M",1,1,"N","","",21,0
2017,26937804,92105289,2,30-OCT-17,2,"N",48,5,23,"M",2,2,"R","","",23,0
2017,26937846,92105365,1,17-NOV-17,1,"N",16,5,19,"F",2,2,"R","","",19,0
2017,26938133,92106430,1,26-OCT-17,1,"N",48,5,27,"M",1,2,"R","","",27,0
2017,26938134,92106430,2,26-OCT-17,1,"N",16,5,21,"F",1,2,"N","","",21,0
2017,26938172,92106548,1,27-AUG-17,1,"N",35,5,18,"M",1,2,"R","","",18,0
2017,26938211,92106692,1,03-NOV-17,1,"N",6,5,33,"M",1,2,"R","","",33,0
2017,26938218,92106692,3,03-NOV-17,1,"N",6,5,56,"F",1,2,"R","","",56,0
2017,26938215,92106692,2,03-NOV-17,1,"N",6,5,58,"M",1,2,"R","","",58,0
2017,26938228,92106737,2,12-NOV-17,1,"N",16,5,20,"M",1,2,"R","","",20,0
2017,26938226,92106737,1,12-NOV-17,1,"N",16,5,18,"M",4,2,"R","","",18,0
2017,26938295,92106942,2,03-OCT-17,2,"N",16,5,18,"F",1,2,"R","","",18,0
2017,26938293,92106942,1,03-OCT-17,2,"N",16,5,18,"F",2,2,"R","","",18,0
2017,26938484,92107548,1,08-OCT-17,1,"C",16,5,18,"M",1,1,"R","","",18,0
2017,26938543,92107830,1,26-MAY-17,1,"N",16,5,34,"M",2,2,"N","","",34,0
2017,26938869,92109053,1,07-OCT-17,1,"N",5,5,24,"M",1,1,"N","","",24,0
2017,26939223,92110339,1,19-SEP-17,3,"N",51,5,25,"M",2,2,"R","","",25,0
2017,26939538,92111427,1,18-SEP-17,3,"N",11,5,33,"F",2,2,"R","","",33,0
2017,26939557,92111515,1,18-OCT-17,1,"N",35,5,18,"F",1,2,"R","","",18,0
