arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
4439307,17353498,2,HOD200200323,2002-09-25 00:00:00,3,M,49,5,32,M,0,1,R,,,,,
4434468,17333198,1,BRO000030811,2002-12-29 00:00:00,3,N,49,5,17,M,0,1,R,R,,,,
4434395,17332979,1,BRO000030663,2002-12-19 00:00:00,3,N,49,5,34,M,0,1,R,,,,,
4433912,17330727,6,BRO000029498,2002-09-23 00:00:00,3,N,49,5,43,M,0,1,R,,,,,
4433911,17330727,5,BRO000029497,2002-09-23 00:00:00,3,N,49,5,21,M,0,1,R,,,,,
4433909,17330727,3,BRO000029495,2002-09-23 00:00:00,3,N,49,5,19,F,0,1,R,,,,,
4433904,17330717,2,BRO000029489,2002-09-23 00:00:00,3,N,49,5,18,M,0,1,R,,,,,
4433890,17330651,1,BRO000029464,2002-09-21 00:00:00,3,N,49,5,18,F,0,1,R,,,,,
4421324,17271257,1,SPR200204027,2002-07-25 00:00:00,3,N,49,5,31,M,0,1,R,,,,,
4418041,17252749,1,CHI200201352,2002-10-04 00:00:00,3,N,49,5,37,M,0,1,N,,,,,
4425791,17297479,2,BEL200200222,2002-08-19 00:00:00,3,M,49,5,20,M,0,1,N,,,,,
4425788,17297474,2,BEL200200222,2002-08-19 00:00:00,3,M,49,5,20,M,0,1,N,,,,,
4425786,17297472,2,BEL200200222,2002-08-19 00:00:00,3,M,49,5,20,M,0,1,N,,,,,
4425784,17297470,2,BEL200200222,2002-08-19 00:00:00,3,M,49,5,20,M,0,1,N,,,,,
4411266,17224932,1,FAI200200398,2002-06-25 00:00:00,3,C,49,5,20,M,0,1,N,,,,,
4440831,17358241,1,OXF200200147,2002-03-30 00:00:00,2,N,49,5,23,M,0,1,N,,,,,
4441010,17358786,4,PRI200200059,2002-09-27 00:00:00,2,M,49,5,22,M,0,1,N,,,,,
4441006,17358785,4,PRI200200059,2002-09-27 00:00:00,2,M,49,5,22,M,0,1,N,,,,,
4440992,17358775,4,PRI200200059,2002-09-27 00:00:00,2,M,49,5,22,M,0,1,N,,,,,
4440988,17358774,4,PRI200200059,2002-09-27 00:00:00,2,M,49,5,22,M,0,1,N,,,,,
4440984,17358773,4,PRI200200059,2002-09-27 00:00:00,2,M,49,5,22,M,0,1,N,,,,,
4440978,17358772,2,PRI200200059,2002-09-27 00:00:00,2,M,49,5,22,M,0,1,N,,,,,
4440976,17358771,4,PRI200200059,2002-09-27 00:00:00,2,M,49,5,22,M,0,1,N,,,,,
4440972,17358770,4,PRI200200059,2002-09-27 00:00:00,2,M,49,5,22,M,0,1,N,,,,,
4440968,17358769,4,PRI200200059,2002-09-27 00:00:00,2,M,49,5,22,M,0,1,N,,,,,
4440964,17358767,4,PRI200200059,2002-09-27 00:00:00,2,M,49,5,22,M,0,1,N,,,,,
4408443,17212119,1,BAR200202209,2002-08-16 00:00:00,2,N,49,5,33,M,0,2,U,,,,,
4417289,17249392,1,GRF200201155,2002-09-06 00:00:00,2,C,49,5,15,M,0,2,R,H,,,,
4407875,17210704,1,BAR200202703,2002-09-06 00:00:00,2,N,49,5,66,M,0,2,N,,,,,
