arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
1166943,5149234,1,0197-031,1997-01-20 00:00:00,3,C,51,5,58,M,1,2,R,,,,,
1166942,5149231,1,0197-013,1997-01-21 00:00:00,2,C,45,5,21,F,1,3,R,,,,,
1166944,5149237,1,0297040,1997-02-02 00:00:00,1,C,51,5,19,M,1,3,R,,,,,
1166947,5149246,1,0397-083,1997-03-27 00:00:00,3,C,56,5,46,M,1,3,N,,,,,
1166946,5149245,1,0397-079,1997-03-27 00:00:00,3,C,49,5,37,M,1,3,R,,,,,
1166945,5149239,1,0397-063,1997-03-01 00:00:00,3,C,51,5,34,M,1,2,R,,,,,
1166951,5149257,3,0497-124B,1997-04-28 00:00:00,3,C,7,5,21,M,1,2,N,,,,,
1166950,5149257,1,0497-124A,1997-04-27 00:00:00,3,C,7,5,27,M,1,2,R,,,,,
1166949,5149252,1,0497-115,1997-07-28 00:00:00,2,C,45,5,42,M,1,2,R,,,,,
1166948,5149251,1,0497-113,1997-04-18 00:00:00,1,C,27,5,26,M,2,2,R,,,,,
1166953,5149266,1,0597-170,1997-05-31 00:00:00,3,C,45,5,21,M,1,3,N,,,,,
1166952,5149263,1,0597-153,1997-05-17 00:00:00,3,C,51,5,29,M,1,2,R,,,,,
1166956,5149272,1,0697-183,1997-06-07 00:00:00,1,C,27,5,22,M,1,3,N,,,,,
1166954,5149270,1,0697-141,1997-06-05 00:00:00,3,C,45,5,22,M,5,3,N,,,,,
1166955,5149270,2,0697-179,1997-06-05 00:00:00,3,C,45,5,19,M,1,3,N,,,,,
1166961,5149284,1,0897-248,1997-08-07 00:00:00,2,C,45,5,25,M,1,3,R,,,,,
1166959,5149281,1,0797-236,1997-07-26 00:00:00,3,C,51,5,24,M,1,2,R,,,,,
1166958,5149276,1,0797-209,1997-07-08 00:00:00,3,C,11,5,22,F,1,1,N,,,,,
1166957,5149275,1,0797-204,1997-07-11 00:00:00,3,C,45,5,51,M,1,2,N,,,,,
1166970,5149297,1,0897-275,1997-08-30 00:00:00,1,C,16,5,31,F,1,2,N,,,,,
1166969,5149296,1,0897-268,1997-08-24 00:00:00,3,C,45,5,37,M,1,3,N,,,,,
1166968,5149294,1,0897-263,1997-08-22 00:00:00,3,C,20,5,20,M,2,2,N,,,,,
1166967,5149293,1,0897-261,1997-08-19 00:00:00,3,C,11,5,28,M,1,1,N,,,,,
1166966,5149292,1,0897-260,1997-09-26 00:00:00,2,C,45,5,22,F,1,2,R,,,,,
1166965,5149290,1,0897-256,1997-08-13 00:00:00,3,C,45,5,40,M,1,3,R,,,,,
1166964,5149289,1,0897-254,1997-08-09 00:00:00,2,C,35,5,20,M,1,2,R,,,,,
1166963,5149288,1,0897-252,1997-09-01 00:00:00,2,C,27,5,12,M,1,2,R,R,,,,
1166962,5149286,1,0897-250,1997-08-07 00:00:00,1,C,51,5,34,M,1,3,R,,,,,
1166960,5149282,1,0897-245,1997-08-03 00:00:00,3,C,51,5,36,M,1,1,R,,,,,
1166977,5149310,1,0997-314,1997-09-21 00:00:00,3,C,39,5,61,M,1,2,R,,,,,
1166976,5149308,1,0997-312,1997-09-21 00:00:00,3,C,27,5,61,M,1,2,R,,,,,
1166975,5149307,7,0997-309C,1997-09-21 00:00:00,3,C,28,5,16,M,2,3,N,H,,,,
1166974,5149307,4,0997-309B,1997-09-21 00:00:00,3,C,28,5,16,F,2,3,N,H,,,,
1166973,5149307,1,0997-309A,1997-09-21 00:00:00,3,C,45,5,13,M,2,3,N,R,,,,
1166972,5149306,1,0997-308,1997-09-20 00:00:00,3,C,51,5,19,M,1,3,R,,,,,
1166971,5149303,1,0997-301,1997-09-16 00:00:00,3,C,51,5,31,M,1,2,R,,,,,
1166981,5149314,1,1097-337,1997-10-14 00:00:00,3,C,27,5,54,M,1,2,R,,,,,
1166980,5149313,1,1097-331,1997-10-10 00:00:00,3,C,27,5,29,M,1,1,R,,,,,
1166979,5149311,2,1097-326B,1997-10-08 00:00:00,3,C,45,5,18,M,1,3,N,,,,,
1166978,5149311,1,1097-326A,1997-10-08 00:00:00,3,C,45,5,18,M,1,3,N,,,,,
1166984,5149322,1,1197-360,1997-12-19 00:00:00,3,C,27,5,30,M,1,3,R,,,,,
1166982,5149319,1,1197-354B,1997-12-03 00:00:00,3,C,28,5,20,M,1,3,R,,,,,
1166983,5149319,2,1197-354A,1997-12-03 00:00:00,3,C,49,5,18,M,1,3,N,,,,,
1166985,5149333,1,1297-389,1997-12-19 00:00:00,1,C,27,5,30,M,1,2,R,,,,,
1142876,5073839,1,765,1997-01-04 00:00:00,2,C,5,5,36,F,1,2,R,,,,,
1142877,5073853,1,S1120,1997-04-04 00:00:00,2,C,5,5,23,M,1,2,R,,,,,
1142878,5073862,1,6998,1997-06-26 00:00:00,3,C,27,5,24,M,1,2,N,,,,,
1142875,5073831,1,6998,1997-06-22 00:00:00,3,C,45,5,24,M,1,2,N,,,,,
1142881,5073863,3,7060,1997-09-13 00:00:00,3,C,14,5,41,M,1,2,R,,,,,
1142880,5073863,2,7061,1997-09-13 00:00:00,3,C,14,5,23,M,1,2,R,,,,,
1142879,5073863,1,7059,1997-09-13 00:00:00,3,C,14,5,29,M,1,2,R,,,,,
1142888,5073883,1,26056,1997-01-06 00:00:00,1,C,51,5,34,M,1,2,R,,,,,
1142885,5073870,1,97-S-077A,1997-01-26 00:00:00,1,C,5,5,22,M,1,1,R,,,,,
1142884,5073868,1,97-S-030CC,1997-01-13 00:00:00,1,C,35,5,34,M,1,2,N,,,,,
1142883,5073867,1,97-S-030BB,1997-01-13 00:00:00,1,C,39,5,34,M,1,2,N,,,,,
1142882,5073866,1,97-S-018A,1997-01-16 00:00:00,1,C,51,5,34,M,1,2,R,,,,,
1142889,5073885,1,26107,1997-02-10 00:00:00,1,C,16,5,20,M,1,1,R,,,,,
1142886,5073871,1,97-S-088A,1997-02-01 00:00:00,2,C,35,5,37,F,2,3,N,,,,,
1142891,5073889,1,97S0160A,1997-03-19 00:00:00,2,C,56,5,51,M,1,1,R,,,,,
1142892,5073892,1,97S0217A,1997-04-09 00:00:00,1,C,56,5,18,M,1,1,R,,,,,
1142900,5073913,1,26275,1997-06-21 00:00:00,1,C,5,5,20,M,1,1,R,,,,,
1142899,5073912,1,26273,1997-06-21 00:00:00,3,C,27,5,52,M,1,1,R,,,,,
1142894,5073898,1,26274,1997-06-20 00:00:00,3,C,27,5,52,M,1,1,R,,,,,
1142893,5073896,1,26270,1997-06-17 00:00:00,3,C,51,5,41,M,1,2,R,,,,,
1142902,5073915,1,184,1997-07-06 00:00:00,2,C,45,5,26,F,1,1,R,,,,,
1142901,5073914,2,97S374A,1997-07-04 00:00:00,2,C,51,5,28,M,1,2,N,,,,,
1142895,5073901,1,26303,1997-07-14 00:00:00,3,C,21,5,25,M,1,1,R,,,,,
1142890,5073886,1,97S0114BB,1997-07-27 00:00:00,1,C,51,5,18,F,1,2,R,,,,,
1142887,5073877,1,26337,1997-07-30 00:00:00,3,C,27,5,48,M,1,1,R,,,,,
1142903,5073916,1,26390,1997-09-06 00:00:00,1,C,51,5,28,M,1,1,R,,,,,
1142896,5073904,1,26372,1997-08-24 00:00:00,3,C,16,5,27,F,2,2,N,,,,,
1142904,5073918,1,26424,1997-10-11 00:00:00,3,C,51,5,28,F,1,1,N,,,,,
1142898,5073908,1,26423,1997-10-10 00:00:00,3,C,27,5,33,M,1,3,R,,,,,
1142897,5073907,1,26418,1997-10-04 00:00:00,3,C,51,5,36,F,1,1,R,,,,,
1142905,5073920,1,26456,1997-11-10 00:00:00,3,C,16,5,21,M,1,1,R,,,,,
1142939,5073975,1,97-084,1997-04-01 00:00:00,3,C,47,5,33,M,1,1,R,,,,,
1142933,5073961,3,97P019C,1997-01-07 00:00:00,1,C,16,5,12,M,1,1,R,H,,,,
1142932,5073961,2,97P019B,1997-01-07 00:00:00,1,C,16,5,14,F,1,1,R,H,,,,
1142931,5073961,1,97P019A,1997-01-07 00:00:00,1,C,16,5,12,F,1,1,R,R,,,,
1142929,5073960,1,97P007A,1997-01-03 00:00:00,1,C,49,5,15,M,1,1,R,R,,,,
1142930,5073960,2,97P007B,1998-06-15 00:00:00,3,C,49,5,24,M,1,1,N,,,,,
1142928,5073959,1,97-005,1997-01-01 00:00:00,2,C,27,5,21,M,1,1,R,,,,,
1142918,5073942,1,96-P-12A,1997-01-03 00:00:00,3,C,27,5,24,M,1,1,R,,,,,
1142917,5073940,1,97-P-115A,1997-01-25 00:00:00,3,C,11,5,33,M,1,2,R,,,,,
1142913,5073934,1,97-P-067A,1997-01-31 00:00:00,3,C,11,5,33,M,1,2,R,,,,,
1142912,5073933,1,97-P-063CC,1997-01-29 00:00:00,3,C,51,5,15,M,1,1,R,H,,,,
1142911,5073932,1,97-P-063BB,1997-01-29 00:00:00,3,C,51,5,15,M,1,2,R,H,,,,
1142910,5073930,1,97-P-048A,1997-01-23 00:00:00,1,C,23,5,16,F,1,2,N,R,,,,
1142909,5073929,1,97-P-046A,1997-01-23 00:00:00,3,C,27,5,28,F,1,1,N,,,,,
